"date","beach","ecoli","status","rain","DOY"
2016-07-21,"BRT",17.82602457966,"swim",FALSE,2019-07-21
2016-07-21,"MNY",11.4869835499704,"swim",FALSE,2019-07-21
2016-07-21,"PEB",45.4714969953119,"swim",FALSE,2019-07-21
2016-07-21,"PRB",29.3570896606199,"swim",FALSE,2019-07-21
2016-07-21,"WBO",58.4188308369101,"swim",FALSE,2019-07-21
2016-07-22,"BRT",11.4869835499704,"swim",FALSE,2019-07-22
2016-07-22,"MNY",22,"swim",FALSE,2019-07-22
2016-07-22,"PEB",14.3096908110526,"swim",FALSE,2019-07-22
2016-07-22,"PRB",37.9897802792663,"swim",FALSE,2019-07-22
2016-07-22,"WBO",11.4869835499704,"swim",FALSE,2019-07-22
2016-07-23,"BRT",27.0192007704123,"swim",FALSE,2019-07-23
2016-07-23,"MNY",11.4869835499704,"swim",FALSE,2019-07-23
2016-07-23,"PEB",56.2192981908252,"swim",FALSE,2019-07-23
2016-07-23,"PRB",40.0721312455325,"swim",FALSE,2019-07-23
2016-07-23,"WBO",17.4110112659225,"swim",FALSE,2019-07-23
2016-07-24,"BRT",35.9443181873802,"swim",FALSE,2019-07-24
2016-07-24,"MNY",10,"swim",FALSE,2019-07-24
2016-07-24,"PEB",29.3015605158352,"swim",FALSE,2019-07-24
2016-07-24,"PRB",20.9127910518255,"swim",FALSE,2019-07-24
2016-07-24,"WBO",100.408646484963,"swim",FALSE,2019-07-24
2016-07-25,"BRT",13.1950791077289,"swim",FALSE,2019-07-25
2016-07-25,"MNY",10,"swim",FALSE,2019-07-25
2016-07-25,"PEB",23.5215804504935,"swim",FALSE,2019-07-25
2016-07-25,"PRB",23.5215804504935,"swim",FALSE,2019-07-25
2016-07-25,"WBO",10,"swim",FALSE,2019-07-25
2016-07-26,"BRT",10,"swim",FALSE,2019-07-26
2016-07-26,"MNY",134.824724545978,"swim",FALSE,2019-07-26
2016-07-26,"PEB",69.9941681245545,"swim",FALSE,2019-07-26
2016-07-26,"PRB",31.3758727412686,"swim",FALSE,2019-07-26
2016-07-26,"WBO",72.5935617980741,"swim",FALSE,2019-07-26
2016-07-27,"BRT",47.679110069098,"swim",FALSE,2019-07-27
2016-07-27,"MNY",35.1948202893552,"swim",FALSE,2019-07-27
2016-07-27,"PEB",232.96395198671,"no swim",FALSE,2019-07-27
2016-07-27,"PRB",133.660024863915,"swim",FALSE,2019-07-27
2016-07-27,"WBO",132.380778133789,"swim",FALSE,2019-07-27
2016-07-28,"BRT",26.3071686525871,"swim",FALSE,2019-07-28
2016-07-28,"MNY",25.5084900125158,"swim",FALSE,2019-07-28
2016-07-28,"PEB",37.2791927319135,"swim",FALSE,2019-07-28
2016-07-28,"PRB",58.5526699330413,"swim",FALSE,2019-07-28
2016-07-28,"WBO",39.8742113447093,"swim",FALSE,2019-07-28
2016-07-29,"BRT",20.4767251107922,"swim",FALSE,2019-07-29
2016-07-29,"MNY",81.7355455934512,"swim",FALSE,2019-07-29
2016-07-29,"PEB",65.7842823944086,"swim",FALSE,2019-07-29
2016-07-29,"PRB",391.190006096404,"no swim",FALSE,2019-07-29
2016-07-29,"WBO",18.881750225898,"swim",FALSE,2019-07-29
2016-07-30,"BRT",13.1950791077289,"swim",FALSE,2019-07-30
2016-07-30,"MNY",121.622210300323,"swim",FALSE,2019-07-30
2016-07-30,"PEB",22.6793315526605,"swim",FALSE,2019-07-30
2016-07-30,"PRB",51.1363445182851,"swim",FALSE,2019-07-30
2016-07-30,"WBO",39.8742113447093,"swim",FALSE,2019-07-30
2016-07-31,"BRT",10,"swim",FALSE,2019-07-31
2016-07-31,"MNY",16.4375182951723,"swim",FALSE,2019-07-31
2016-07-31,"PEB",16.4375182951723,"swim",FALSE,2019-07-31
2016-07-31,"PRB",28.6193816221051,"swim",FALSE,2019-07-31
2016-07-31,"WBO",21.689435423954,"swim",FALSE,2019-07-31
2016-08-01,"BRT",67.5263727182882,"swim",FALSE,2019-08-01
2016-08-01,"MNY",24.9146187923103,"swim",FALSE,2019-08-01
2016-08-01,"PEB",88.2575556138233,"swim",FALSE,2019-08-01
2016-08-01,"PRB",37.4434246110972,"swim",FALSE,2019-08-01
2016-08-01,"WBO",14.3096908110526,"swim",FALSE,2019-08-01
2016-08-02,"BRT",55.0156321196687,"swim",FALSE,2019-08-02
2016-08-02,"MNY",12.4573093961552,"swim",FALSE,2019-08-02
2016-08-02,"PEB",34.460950649911,"swim",FALSE,2019-08-02
2016-08-02,"PRB",27.640337020476,"swim",FALSE,2019-08-02
2016-08-02,"WBO",11.4869835499704,"swim",FALSE,2019-08-02
2016-08-03,"BRT",132.722851890107,"swim",FALSE,2019-08-03
2016-08-03,"MNY",55.9279908079453,"swim",FALSE,2019-08-03
2016-08-03,"PEB",12.4573093961552,"swim",FALSE,2019-08-03
2016-08-03,"PRB",37.5627408139146,"swim",FALSE,2019-08-03
2016-08-03,"WBO",29.9255573947769,"swim",FALSE,2019-08-03
2016-08-04,"BRT",14.3096908110526,"swim",FALSE,2019-08-04
2016-08-04,"MNY",12.4573093961552,"swim",FALSE,2019-08-04
2016-08-04,"PEB",21.689435423954,"swim",FALSE,2019-08-04
2016-08-04,"PRB",22.2837185598548,"swim",FALSE,2019-08-04
2016-08-04,"WBO",18.881750225898,"swim",FALSE,2019-08-04
2016-08-05,"BRT",80.8564643415972,"swim",FALSE,2019-08-05
2016-08-05,"MNY",81.9495159191191,"swim",FALSE,2019-08-05
2016-08-05,"PEB",10,"swim",FALSE,2019-08-05
2016-08-05,"PRB",318.112867036339,"no swim",FALSE,2019-08-05
2016-08-05,"WBO",15.5184557391536,"swim",FALSE,2019-08-05
2016-08-06,"BRT",14.3096908110526,"swim",FALSE,2019-08-06
2016-08-06,"MNY",74.5971775688321,"swim",FALSE,2019-08-06
2016-08-06,"PEB",22.2064303492292,"swim",FALSE,2019-08-06
2016-08-06,"PRB",41.4672114007659,"swim",FALSE,2019-08-06
2016-08-06,"WBO",49.6725387648724,"swim",FALSE,2019-08-06
2016-08-07,"BRT",27.7649431673408,"swim",FALSE,2019-08-07
2016-08-07,"MNY",15.5184557391536,"swim",FALSE,2019-08-07
2016-08-07,"PEB",18.881750225898,"swim",FALSE,2019-08-07
2016-08-07,"PRB",33.658654363386,"swim",FALSE,2019-08-07
2016-08-07,"WBO",36.8010961408917,"swim",FALSE,2019-08-07
2016-08-08,"BRT",98.7869237830288,"swim",FALSE,2019-08-08
2016-08-08,"MNY",18.881750225898,"swim",FALSE,2019-08-08
2016-08-08,"PEB",11.4869835499704,"swim",FALSE,2019-08-08
2016-08-08,"PRB",18.881750225898,"swim",FALSE,2019-08-08
2016-08-08,"WBO",37.0697458059535,"swim",FALSE,2019-08-08
2016-08-09,"BRT",29.9255573947769,"swim",FALSE,2019-08-09
2016-08-09,"MNY",10,"swim",FALSE,2019-08-09
2016-08-09,"PEB",43.8432765486578,"swim",FALSE,2019-08-09
2016-08-09,"PRB",30.7249141860343,"swim",FALSE,2019-08-09
2016-08-09,"WBO",49.0355005215374,"swim",FALSE,2019-08-09
2016-08-10,"BRT",58.2738691715238,"swim",FALSE,2019-08-10
2016-08-10,"MNY",79.4615504222186,"swim",FALSE,2019-08-10
2016-08-10,"PEB",62.2666025171974,"swim",FALSE,2019-08-10
2016-08-10,"PRB",20.2293417073466,"swim",FALSE,2019-08-10
2016-08-10,"WBO",41.1226851224625,"swim",FALSE,2019-08-10
2016-08-11,"BRT",21.8672414788656,"swim",FALSE,2019-08-11
2016-08-11,"MNY",166.645712064852,"swim",FALSE,2019-08-11
2016-08-11,"PEB",14.3096908110526,"swim",FALSE,2019-08-11
2016-08-11,"PRB",34.5522630865558,"swim",FALSE,2019-08-11
2016-08-11,"WBO",75.600614104693,"swim",FALSE,2019-08-11
2016-08-12,"BRT",55.0156321196687,"swim",FALSE,2019-08-12
2016-08-12,"MNY",67.4878522295951,"swim",FALSE,2019-08-12
2016-08-12,"PEB",13.1950791077289,"swim",FALSE,2019-08-12
2016-08-12,"PRB",29.3570896606199,"swim",FALSE,2019-08-12
2016-08-12,"WBO",22.2064303492292,"swim",FALSE,2019-08-12
2016-08-13,"BRT",20,"swim",FALSE,2019-08-13
2016-08-13,"MNY",24.0224886796286,"swim",FALSE,2019-08-13
2016-08-13,"PEB",124.983957482731,"swim",FALSE,2019-08-13
2016-08-13,"PRB",46.1575284646925,"swim",FALSE,2019-08-13
2016-08-13,"WBO",30.2190013558563,"swim",FALSE,2019-08-13
2016-08-14,"BRT",55.7303604546244,"no swim",FALSE,2019-08-14
2016-08-14,"MNY",281.934765755024,"no swim",FALSE,2019-08-14
2016-08-14,"PEB",46.1789292741588,"no swim",FALSE,2019-08-14
2016-08-14,"PRB",59.6629000083781,"no swim",FALSE,2019-08-14
2016-08-14,"WBO",66.9987582662286,"no swim",FALSE,2019-08-14
2016-08-15,"BRT",88.0489065752637,"swim",FALSE,2019-08-15
2016-08-15,"MNY",664.307697321473,"no swim",FALSE,2019-08-15
2016-08-15,"PEB",416.521851149751,"no swim",FALSE,2019-08-15
2016-08-15,"PRB",288.858012140823,"no swim",FALSE,2019-08-15
2016-08-15,"WBO",220.766176773695,"no swim",FALSE,2019-08-15
2016-08-16,"BRT",48.5160966864693,"swim",FALSE,2019-08-16
2016-08-16,"MNY",1000,"no swim",FALSE,2019-08-16
2016-08-16,"PEB",127.923810338682,"no swim",FALSE,2019-08-16
2016-08-16,"PRB",581.731106691809,"no swim",FALSE,2019-08-16
2016-08-16,"WBO",86.1738083284986,"swim",FALSE,2019-08-16
2016-08-17,"BRT",14.3096908110526,"swim",FALSE,2019-08-17
2016-08-17,"MNY",236.496411906716,"no swim",FALSE,2019-08-17
2016-08-17,"PEB",134.987030876183,"no swim",FALSE,2019-08-17
2016-08-17,"PRB",401.678992062895,"no swim",FALSE,2019-08-17
2016-08-17,"WBO",14.3096908110526,"swim",FALSE,2019-08-17
2016-08-18,"BRT",31.6978638492223,"swim",FALSE,2019-08-18
2016-08-18,"MNY",340.720078951742,"no swim",FALSE,2019-08-18
2016-08-18,"PEB",219.01074582047,"no swim",FALSE,2019-08-18
2016-08-18,"PRB",213.507155171642,"no swim",FALSE,2019-08-18
2016-08-18,"WBO",89.2722769269776,"swim",FALSE,2019-08-18
2016-08-19,"BRT",17.82602457966,"swim",FALSE,2019-08-19
2016-08-19,"MNY",222.866310073078,"no swim",FALSE,2019-08-19
2016-08-19,"PEB",309.159663850226,"no swim",FALSE,2019-08-19
2016-08-19,"PRB",758.271599245397,"no swim",FALSE,2019-08-19
2016-08-19,"WBO",51.4352079675504,"swim",FALSE,2019-08-19
2016-08-20,"BRT",26.0517108469735,"swim",FALSE,2019-08-20
2016-08-20,"MNY",575.493335422834,"no swim",FALSE,2019-08-20
2016-08-20,"PEB",106.129182907559,"no swim",FALSE,2019-08-20
2016-08-20,"PRB",806.192393511288,"no swim",FALSE,2019-08-20
2016-08-20,"WBO",23.5215804504935,"swim",FALSE,2019-08-20
2016-08-21,"BRT",10,"swim",FALSE,2019-08-21
2016-08-21,"MNY",70.3896405787105,"swim",FALSE,2019-08-21
2016-08-21,"PEB",203.181530588767,"no swim",FALSE,2019-08-21
2016-08-21,"PRB",193.318204493176,"no swim",FALSE,2019-08-21
2016-08-21,"WBO",33.658654363386,"swim",FALSE,2019-08-21
2016-08-22,"BRT",23,"swim",FALSE,2019-08-22
2016-08-22,"MNY",187.60259973664,"swim",FALSE,2019-08-22
2016-08-22,"PEB",64.2161889253264,"swim",FALSE,2019-08-22
2016-08-22,"PRB",94.5593240657665,"swim",FALSE,2019-08-22
2016-08-22,"WBO",82.3186728303538,"swim",FALSE,2019-08-22
2016-08-23,"BRT",95.0935915476668,"swim",FALSE,2019-08-23
2016-08-23,"MNY",80.7438504443146,"swim",FALSE,2019-08-23
2016-08-23,"PEB",108.29637823665,"swim",FALSE,2019-08-23
2016-08-23,"PRB",127.909936452695,"swim",FALSE,2019-08-23
2016-08-23,"WBO",65.5433078484224,"swim",FALSE,2019-08-23
2016-08-24,"BRT",17.82602457966,"swim",FALSE,2019-08-24
2016-08-24,"MNY",129.038217851042,"no swim",FALSE,2019-08-24
2016-08-24,"PEB",38.9805984091619,"swim",FALSE,2019-08-24
2016-08-24,"PRB",76.762388051356,"swim",FALSE,2019-08-24
2016-08-24,"WBO",47.2375607532337,"swim",FALSE,2019-08-24
2016-08-25,"BRT",14.3096908110526,"swim",FALSE,2019-08-25
2016-08-25,"MNY",187.678490780785,"no swim",FALSE,2019-08-25
2016-08-25,"PEB",34.3754385517496,"swim",FALSE,2019-08-25
2016-08-25,"PRB",56.1389452257219,"swim",FALSE,2019-08-25
2016-08-25,"WBO",41.9296271262948,"swim",FALSE,2019-08-25
2016-08-26,"BRT",11.4869835499704,"swim",FALSE,2019-08-26
2016-08-26,"MNY",199.511216740862,"no swim",FALSE,2019-08-26
2016-08-26,"PEB",18.2056420302608,"swim",FALSE,2019-08-26
2016-08-26,"PRB",89.6912688495888,"swim",FALSE,2019-08-26
2016-08-26,"WBO",32.8750365903445,"swim",FALSE,2019-08-26
2016-08-27,"BRT",20.4767251107922,"swim",FALSE,2019-08-27
2016-08-27,"MNY",31.6978638492223,"swim",FALSE,2019-08-27
2016-08-27,"PEB",100.926665919323,"swim",FALSE,2019-08-27
2016-08-27,"PRB",59.0456045379102,"swim",FALSE,2019-08-27
2016-08-27,"WBO",364.609465235348,"no swim",FALSE,2019-08-27
2016-08-28,"BRT",22.2064303492292,"swim",FALSE,2019-08-28
2016-08-28,"MNY",26.8673978978566,"swim",FALSE,2019-08-28
2016-08-28,"PEB",95.3794959591757,"swim",FALSE,2019-08-28
2016-08-28,"PRB",36.7683257450509,"swim",FALSE,2019-08-28
2016-08-28,"WBO",65.5433078484224,"swim",FALSE,2019-08-28
2017-06-17,"BRT",29.9255573947769,"swim",FALSE,2019-06-17
2017-06-17,"MNY",31.0369114783072,"swim",FALSE,2019-06-17
2017-06-17,"PEB",NA,"closed",FALSE,2019-06-17
2017-06-17,"PRB",NA,"closed",FALSE,2019-06-17
2017-06-17,"WBO",52.318732427428,"swim",FALSE,2019-06-17
2017-06-18,"BRT",16.0947691199965,"swim",FALSE,2019-06-18
2017-06-18,"MNY",87.9501878170954,"swim",FALSE,2019-06-18
2017-06-18,"PEB",NA,"closed",FALSE,2019-06-18
2017-06-18,"PRB",NA,"closed",FALSE,2019-06-18
2017-06-18,"WBO",31.7767152314644,"swim",FALSE,2019-06-18
2017-06-19,"BRT",9.38740393359569,"swim",FALSE,2019-06-19
2017-06-19,"MNY",71.0798671525346,"swim",FALSE,2019-06-19
2017-06-19,"PEB",NA,"closed",FALSE,2019-06-19
2017-06-19,"PRB",NA,"closed",FALSE,2019-06-19
2017-06-19,"WBO",9.58731515514183,"swim",FALSE,2019-06-19
2017-06-20,"BRT",15.157165665104,"swim",FALSE,2019-06-20
2017-06-20,"MNY",34.7125171471254,"swim",FALSE,2019-06-20
2017-06-20,"PEB",NA,"closed",FALSE,2019-06-20
2017-06-20,"PRB",NA,"closed",FALSE,2019-06-20
2017-06-20,"WBO",148.61710574787,"swim",FALSE,2019-06-20
2017-06-21,"BRT",65.1750637063128,"swim",FALSE,2019-06-21
2017-06-21,"MNY",27.0192007704123,"swim",FALSE,2019-06-21
2017-06-21,"PEB",NA,"closed",FALSE,2019-06-21
2017-06-21,"PRB",NA,"closed",FALSE,2019-06-21
2017-06-21,"WBO",65.5433078484224,"swim",FALSE,2019-06-21
2017-06-22,"BRT",16.0947691199965,"swim",FALSE,2019-06-22
2017-06-22,"MNY",23.5215804504935,"swim",FALSE,2019-06-22
2017-06-22,"PEB",24.5950948584936,"swim",FALSE,2019-06-22
2017-06-22,"PRB",NA,"closed",FALSE,2019-06-22
2017-06-22,"WBO",364.766475346235,"no swim",FALSE,2019-06-22
2017-06-23,"BRT",35.0369896210177,"swim",FALSE,2019-06-23
2017-06-23,"MNY",16.0947691199965,"swim",FALSE,2019-06-23
2017-06-23,"PEB",11.2474611314209,"swim",FALSE,2019-06-23
2017-06-23,"PRB",NA,"closed",FALSE,2019-06-23
2017-06-23,"WBO",76.8928313631704,"swim",FALSE,2019-06-23
2017-06-24,"BRT",9.48683298050514,"swim",FALSE,2019-06-24
2017-06-24,"MNY",150.526659098647,"swim",FALSE,2019-06-24
2017-06-24,"PEB",23.7352381429536,"swim",FALSE,2019-06-24
2017-06-24,"PRB",133.320726783015,"swim",FALSE,2019-06-24
2017-06-24,"WBO",52.2330337977674,"swim",FALSE,2019-06-24
2017-06-25,"BRT",53.345372167932,"swim",FALSE,2019-06-25
2017-06-25,"MNY",151.837112393387,"no swim",FALSE,2019-06-25
2017-06-25,"PEB",29.3015605158352,"swim",FALSE,2019-06-25
2017-06-25,"PRB",99.6973738833433,"no swim",FALSE,2019-06-25
2017-06-25,"WBO",373.996253795728,"no swim",FALSE,2019-06-25
2017-06-26,"BRT",100.556961232845,"swim",FALSE,2019-06-26
2017-06-26,"MNY",37.2791927319135,"swim",FALSE,2019-06-26
2017-06-26,"PEB",22.9739670999407,"swim",FALSE,2019-06-26
2017-06-26,"PRB",38.4464156815852,"swim",FALSE,2019-06-26
2017-06-26,"WBO",85.2398158403826,"swim",FALSE,2019-06-26
2017-06-27,"BRT",143.956546714034,"no swim",FALSE,2019-06-27
2017-06-27,"MNY",107.513036058439,"swim",FALSE,2019-06-27
2017-06-27,"PEB",84.9928988028057,"swim",FALSE,2019-06-27
2017-06-27,"PRB",574.655055909716,"no swim",FALSE,2019-06-27
2017-06-27,"WBO",194.140133992507,"swim",FALSE,2019-06-27
2017-06-28,"BRT",27.5945932292243,"swim",FALSE,2019-06-28
2017-06-28,"MNY",72.9783548914453,"swim",FALSE,2019-06-28
2017-06-28,"PEB",93.7904470044559,"swim",FALSE,2019-06-28
2017-06-28,"PRB",104.320571114808,"swim",FALSE,2019-06-28
2017-06-28,"WBO",45.216022974376,"swim",FALSE,2019-06-28
2017-06-29,"BRT",133.750448710973,"swim",FALSE,2019-06-29
2017-06-29,"MNY",142.322867846622,"swim",FALSE,2019-06-29
2017-06-29,"PEB",58.845290942271,"swim",FALSE,2019-06-29
2017-06-29,"PRB",43,"no swim",FALSE,2019-06-29
2017-06-29,"WBO",20.4767251107922,"swim",FALSE,2019-06-29
2017-06-30,"BRT",12.3867537520001,"no swim",TRUE,2019-06-30
2017-06-30,"MNY",70.6805167755078,"no swim",TRUE,2019-06-30
2017-06-30,"PEB",21.4112736833832,"no swim",TRUE,2019-06-30
2017-06-30,"PRB",72,"no swim",TRUE,2019-06-30
2017-06-30,"WBO",37.7635004517961,"no swim",TRUE,2019-06-30
2017-07-01,"BRT",31.0369114783072,"swim",FALSE,2019-07-01
2017-07-01,"MNY",992.662255036208,"no swim",FALSE,2019-07-01
2017-07-01,"PEB",203.941549802997,"no swim",FALSE,2019-07-01
2017-07-01,"PRB",201.881755236969,"no swim",FALSE,2019-07-01
2017-07-01,"WBO",126.216697100553,"no swim",TRUE,2019-07-01
2017-07-02,"BRT",25.1188643150958,"swim",FALSE,2019-07-02
2017-07-02,"MNY",207.029226692717,"no swim",FALSE,2019-07-02
2017-07-02,"PEB",59.5488209707544,"no swim",TRUE,2019-07-02
2017-07-02,"PRB",177.26520247105,"no swim",TRUE,2019-07-02
2017-07-02,"WBO",99.0326654369393,"no swim",TRUE,2019-07-02
2017-07-03,"BRT",163.383615867779,"swim",FALSE,2019-07-03
2017-07-03,"MNY",554.062130421977,"no swim",FALSE,2019-07-03
2017-07-03,"PEB",98.3033993870647,"swim",FALSE,2019-07-03
2017-07-03,"PRB",990.585537560492,"no swim",FALSE,2019-07-03
2017-07-03,"WBO",678.328284915645,"no swim",FALSE,2019-07-03
2017-07-04,"BRT",150.221566697302,"no swim",FALSE,2019-07-04
2017-07-04,"MNY",299.903938500951,"no swim",FALSE,2019-07-04
2017-07-04,"PEB",255.393880446226,"no swim",FALSE,2019-07-04
2017-07-04,"PRB",433.927567496677,"no swim",FALSE,2019-07-04
2017-07-04,"WBO",201.234661708556,"no swim",FALSE,2019-07-04
2017-07-05,"BRT",22.2064303492292,"swim",FALSE,2019-07-05
2017-07-05,"MNY",85.2329955637838,"swim",FALSE,2019-07-05
2017-07-05,"PEB",165.70944092917,"no swim",FALSE,2019-07-05
2017-07-05,"PRB",135.311469068324,"no swim",FALSE,2019-07-05
2017-07-05,"WBO",52.6612307283979,"swim",FALSE,2019-07-05
2017-07-06,"BRT",11.9432151166049,"swim",FALSE,2019-07-06
2017-07-06,"MNY",120.062434997374,"swim",FALSE,2019-07-06
2017-07-06,"PEB",95.6017541862425,"swim",FALSE,2019-07-06
2017-07-06,"PRB",60.4380027117127,"swim",FALSE,2019-07-06
2017-07-06,"WBO",44.1633344489691,"swim",FALSE,2019-07-06
2017-07-07,"BRT",14.011310323534,"swim",FALSE,2019-07-07
2017-07-07,"MNY",127.474354748754,"no swim",FALSE,2019-07-07
2017-07-07,"PEB",15.5184557391536,"swim",FALSE,2019-07-07
2017-07-07,"PRB",41.8255821036509,"swim",FALSE,2019-07-07
2017-07-07,"WBO",24.0224886796286,"swim",FALSE,2019-07-07
2017-07-08,"BRT",12.6505381902825,"swim",FALSE,2019-07-08
2017-07-08,"MNY",46.4398437900346,"swim",FALSE,2019-07-08
2017-07-08,"PEB",11.9432151166049,"swim",FALSE,2019-07-08
2017-07-08,"PRB",35.9443181873802,"swim",FALSE,2019-07-08
2017-07-08,"WBO",145.219516978132,"swim",FALSE,2019-07-08
2017-07-09,"BRT",866.139211684507,"no swim",FALSE,2019-07-09
2017-07-09,"MNY",418.403413422966,"no swim",FALSE,2019-07-09
2017-07-09,"PEB",19.6316816982371,"no swim",TRUE,2019-07-09
2017-07-09,"PRB",67.5954889047086,"no swim",TRUE,2019-07-09
2017-07-09,"WBO",370.69805117357,"no swim",FALSE,2019-07-09
2017-07-10,"BRT",66.2890803467997,"swim",FALSE,2019-07-10
2017-07-10,"MNY",196.952533850909,"no swim",FALSE,2019-07-10
2017-07-10,"PEB",46.4398437900346,"swim",FALSE,2019-07-10
2017-07-10,"PRB",152.750589911793,"swim",FALSE,2019-07-10
2017-07-10,"WBO",89.923968583224,"swim",FALSE,2019-07-10
2017-07-11,"BRT",16.4375182951723,"swim",FALSE,2019-07-11
2017-07-11,"MNY",350.43849406573,"no swim",FALSE,2019-07-11
2017-07-11,"PEB",20.0497518587481,"swim",FALSE,2019-07-11
2017-07-11,"PRB",24.2580483432347,"swim",FALSE,2019-07-11
2017-07-11,"WBO",78.6003085596623,"swim",FALSE,2019-07-11
2017-07-12,"BRT",11.2474611314209,"swim",FALSE,2019-07-12
2017-07-12,"MNY",423.358010554546,"no swim",FALSE,2019-07-12
2017-07-12,"PEB",16.5987012738289,"swim",FALSE,2019-07-12
2017-07-12,"PRB",66.4539805948974,"no swim",FALSE,2019-07-12
2017-07-12,"WBO",53.345372167932,"swim",FALSE,2019-07-12
2017-07-13,"BRT",11.2474611314209,"swim",FALSE,2019-07-13
2017-07-13,"MNY",621.490772062141,"no swim",FALSE,2019-07-13
2017-07-13,"PEB",90.6463423003604,"swim",FALSE,2019-07-13
2017-07-13,"PRB",331.52219187354,"no swim",FALSE,2019-07-13
2017-07-13,"WBO",151.046625403115,"swim",FALSE,2019-07-13
2017-07-14,"BRT",9.58731515514183,"swim",FALSE,2019-07-14
2017-07-14,"MNY",286.856746700188,"no swim",FALSE,2019-07-14
2017-07-14,"PEB",31.0369114783072,"swim",FALSE,2019-07-14
2017-07-14,"PRB",61.3795320851649,"swim",FALSE,2019-07-14
2017-07-14,"WBO",27.0192007704123,"swim",FALSE,2019-07-14
2017-07-15,"BRT",43.1735988376655,"swim",FALSE,2019-07-15
2017-07-15,"MNY",147.61608753382,"no swim",FALSE,2019-07-15
2017-07-15,"PEB",24.9765962220562,"swim",FALSE,2019-07-15
2017-07-15,"PRB",93.9778564015824,"swim",FALSE,2019-07-15
2017-07-15,"WBO",13.1950791077289,"swim",FALSE,2019-07-15
2017-07-16,"BRT",45.8034409784716,"swim",FALSE,2019-07-16
2017-07-16,"MNY",505.758489630189,"no swim",FALSE,2019-07-16
